experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,8,backward,true,,fullrewrite,success,not_applicable,,0.8930536859133495,false,5749,6362,12111,43336,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000016_1d9b7706,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt08/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,9,forward,true,,fullrewrite,success,not_applicable,,,,4769,6830,11599,40141,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000017_37659429,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt09/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,9,backward,true,,fullrewrite,success,not_applicable,,0.8930536859133495,false,4806,6217,11023,42568,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000018_beb88695,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt09/backward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,10,forward,true,,fullrewrite,success,not_applicable,,,,4770,13355,18125,79398,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000019_c12e18d4,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt10/forward
exp_20260708_hybridv3dev20full,accounting1,accounting,fullrewrite,10,backward,true,,fullrewrite,success,not_applicable,,0.8930536859133495,false,4809,7959,12768,44033,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000020_f0b203a9,exp_20260708_hybridv3dev20full-raw-v1#fullrewrite/accounting1/rt10/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,1,forward,true,,bounded_rewrite,success,applied,0,,,6451,18915,25366,93418,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000001_2734d120,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt01/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,1,backward,true,,bounded_rewrite,success,applied,0,1.0,false,6778,24019,30797,114299,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000002_f0c64505,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt01/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,2,forward,true,,bounded_rewrite,success,applied,0,,,6476,18450,24926,104486,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000003_45843931,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt02/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,2,backward,true,,bulk_patch,success,applied,0,1.0,false,6412,2026,8438,13536,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000004_a0683fa0,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt02/backward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,3,forward,true,,bounded_rewrite,success,applied,0,,,6470,7817,14287,46837,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000005_ca0c1b23,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt03/forward
exp_20260708_hybridv3dev20full,circuit2,circuit,hybridpatch,3,backward,true,,bulk_patch,success,applied,0,1.0,false,7559,4861,12420,31206,none,none,exp_20260708_hybridv3dev20full-raw-v1,call000006_8a5848ef,exp_20260708_hybridv3dev20full-raw-v1#hybridpatch/circuit2/rt03/backward
