experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,1,forward,true,,fullrewrite,failure,not_applicable,,0.0,,3370,4838,8208,950963,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000001_bf3c9008,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt01/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,1,backward,true,,fullrewrite,success,not_applicable,,0.0,false,296,1138,1434,15887,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000002_c0a49b94,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt01/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,2,forward,true,,fullrewrite,failure,not_applicable,,0.0,,644,26975,27619,298401,model,text_truncated,exp_20260713_frbaseline_v2_rerun-raw-v1,call000003_6e2465a0,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt02/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,2,backward,true,,fullrewrite,success,not_applicable,,0.0,false,683,5428,6111,45803,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000004_5804adcc,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt02/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,3,forward,true,,fullrewrite,success,not_applicable,,,,654,6984,7638,60188,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000005_62f57526,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt03/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,3,backward,true,,fullrewrite,success,not_applicable,,0.0,false,906,3044,3950,27322,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000006_81f41f28,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt03/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,4,forward,true,,fullrewrite,success,not_applicable,,,,792,4745,5537,38695,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000007_e20d1368,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt04/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,4,backward,true,,fullrewrite,success,not_applicable,,0.0,false,1025,1232,2257,9920,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000008_966a4ae5,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt04/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,5,forward,true,,fullrewrite,success,not_applicable,,,,763,8550,9313,76860,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000009_87d05f12,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt05/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,5,backward,true,,fullrewrite,success,not_applicable,,0.0,false,811,9010,9821,93062,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000010_dcdd9d78,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt05/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,6,forward,true,,fullrewrite,success,not_applicable,,,,762,6692,7454,93388,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000011_c62adc5a,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt06/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,6,backward,true,,fullrewrite,success,not_applicable,,0.0,false,799,2300,3099,21403,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000012_2f6f155b,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt06/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,7,forward,true,,fullrewrite,failure,not_applicable,,0.0,,826,4517,5343,58275,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000013_cada68a1,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt07/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,7,backward,true,,fullrewrite,failure,not_applicable,,0.0,false,296,1093,1389,74549,evaluator,evaluator_error,exp_20260713_frbaseline_v2_rerun-raw-v1,call000014_6aea641c,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt07/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,8,forward,true,,fullrewrite,success,not_applicable,,,,603,8414,9017,74193,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000015_ee77031f,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt08/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,8,backward,true,,fullrewrite,failure,not_applicable,,0.0,false,634,5047,5681,44885,evaluator,evaluator_error,exp_20260713_frbaseline_v2_rerun-raw-v1,call000016_869479b7,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt08/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,9,forward,true,,fullrewrite,success,not_applicable,,,,607,7246,7853,137088,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000017_5622da34,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt09/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,9,backward,true,,fullrewrite,failure,not_applicable,,0.0,false,703,1837,2540,15697,evaluator,evaluator_error,exp_20260713_frbaseline_v2_rerun-raw-v1,call000018_32927444,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt09/backward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,10,forward,true,,fullrewrite,failure,not_applicable,,0.0,,647,8002,8649,83583,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000019_d04ab4ff,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt10/forward
exp_20260713_frbaseline_v2_rerun,dns3,dns,fullrewrite,10,backward,true,,fullrewrite,success,not_applicable,,0.0,false,317,1160,1477,12242,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000020_c954c6cc,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/dns3/rt10/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,1,forward,true,,fullrewrite,success,not_applicable,,,,2839,25312,28151,284935,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000001_aa6fcfa3,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt01/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,1,backward,true,,fullrewrite,failure,not_applicable,,0.0,false,3737,2020,5757,15120,model,text_truncated,exp_20260713_frbaseline_v2_rerun-raw-v1,call000002_7b5175ff,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt01/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,2,forward,true,,fullrewrite,success,not_applicable,,,,373,2088,2461,21637,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000003_69c666d1,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt02/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,2,backward,true,,fullrewrite,success,not_applicable,,0.008637438365870734,false,1079,7921,9000,71605,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000004_4f93be60,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt02/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,3,forward,true,,fullrewrite,success,not_applicable,,,,988,2155,3143,16998,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000005_2c0851ca,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt03/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,3,backward,true,,fullrewrite,success,not_applicable,,0.009014401856468974,false,966,934,1900,8660,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000006_1f9798ae,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt03/backward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,4,forward,true,,fullrewrite,success,not_applicable,,,,1072,2728,3800,23872,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000007_bf66b814,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt04/forward
exp_20260713_frbaseline_v2_rerun,docker5,docker,fullrewrite,4,backward,true,,fullrewrite,failure,not_applicable,,0.0,true,1079,2362,3441,31955,model,empty_response,exp_20260713_frbaseline_v2_rerun-raw-v1,call000008_109a134f,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/docker5/rt04/backward
